id|latitud|longitud|autor|barrio|verso
433|40.4261238|-3.6255741|﻿Juan Laborda Barceló|﻿SAN BLAS|El recuerdo es el único lugar&lt;br&gt;del que no hay exilio posible.
268|40.4274928|-3.6245294|﻿Carlos Asensio Alonso|﻿SAN BLAS|Reconocerse en el sabor a sal
864|40.4286025|-3.6230299|﻿CARLOS DE LA CRUZ IGLESIAS|﻿SIMANCAS|La tempestad es tener que volver a&lt;br&gt;juntar los labios para invocar la vida.
995|40.43367|-3.6181659|﻿Leticia Domínguez|﻿SAN BLAS|Quisiera que supieras que quiero que seamos
269|40.4345355|-3.612446|﻿Covix Sasu|﻿SAN BLAS|Sonríe, tienes Madrid a tus pies.
434|40.435104|-3.6088678|﻿Dani Martín|﻿SAN BLAS|A meterme de tu vida por las venas
161|40.4205867|-3.6545755|﻿Sara Chinchilla ruiz|﻿CIUDAD LINEAL|El vértigo de tus ojos,&lt;br&gt;me ayuda a cruzar mis miedos.
129|40.4204412|-3.6529568|﻿Marisa Muss|﻿LA ELIPA|Tus uñas de gel,&lt;br&gt;periferia de mi desguace
435|40.4222238|-3.6516666|﻿. G|﻿CIUDAD LINEAL|No dejes para mañana&lt;br&gt;lo que puedas hacerme hoy
965|40.422382|-3.6499996|﻿Isabel Bono|﻿LA ELIPA|Saber que todo lo que brilla es espejismo.&lt;br&gt;Y aún así, no poder dejar de mirar.
270|40.4213867|-3.6339158|﻿Campanilla82|﻿CIUDAD LINEAL|A veces, hay que dejar de buscar&lt;br&gt;para encontrar
736|40.4197388|-3.6304397|﻿Ainoa Marley|﻿CIUDAD LINEAL|Besar:&lt;br&gt;Buscar Encuentros Sobre Almas Rotas
737|40.4177927|-3.6267355|﻿Ana Vega|﻿ALSACIA|Si me rescatas del frío prometo&lt;br&gt;Abandonar el invierno para siempre.
738|40.4159712|-3.6266041|﻿José Ricardo Majadas García|﻿CIUDAD LINEAL|Tu paso en el piso es un poso&lt;br&gt;que pesa pasa pisa posa pesa
950|40.4221707|-3.6268401|﻿Federico Mayor Zaragoza|﻿AMPOSTA|Que no hay más escuela que la del ejemplo
143|40.4184421|-3.6237287|﻿Nuria Ruiz de Viñaspre|﻿ARCOS|Yo no sé dónde el árbol es&lt;br&gt;pájaro y dónde es rama...así todo
436|40.4235429|-3.6234927|﻿Anne Invierns|﻿SAN BLAS|¿Y si somos el ojalá de alguien?
739|40.4209129|-3.6218405|﻿Carmen Piquer Díez|﻿SAN BLAS|Estás conmigo a cada paso.
332|40.419408|-3.6208589|﻿Juan Andrés García Román|﻿LAS ROSAS|raptar a Proserpina para&lt;br&gt;que exista el invierno
740|40.4189751|-3.6176495|﻿Oscarlifornia|﻿SAN BLAS|No fue un flechazo,&lt;br&gt;pero nos divertimos como indios.
1095|40.4225955|-3.6185227|﻿Álvaro Extraviz Menjíbar|﻿SAN BLAS|Ya quisiera el oro valer la mitad que tu tiempo.
927|40.4196224|-3.6111545|﻿Lalo Barrubia|﻿ARCOS|solxs lxs niñxs llegaron en un barco&lt;br&gt;se olvidaron de por qué vinieron
437|40.4212232|-3.6109828|﻿Alicia Yagüe Martín|﻿SAN BLAS|Amor libre: puedo volar y me quedo.
333|40.4208731|-3.6160777|﻿Miguel Losada|﻿ALSACIA|Encontrar otra vara de medir&lt;br&gt;otra certeza
438|40.4224047|-3.6121591|﻿Glenda León|﻿SAN BLAS|Cada paso es una forma del tiempo
741|40.422953|-3.6115059|﻿ALBERTO JOSE RIVERO GIL|﻿SAN BLAS|El silencio tiene las cancelas abiertas&lt;br&gt;el viento murmura, murmura por ellas
439|40.4237226|-3.604213|﻿Javier Corcobado|﻿LAS ROSAS|Voy susurrando en los buzones para&lt;br&gt;que todas las cartas sean de amor.
440|40.4243842|-3.6062729|﻿Juancho Marqués|﻿SAN BLAS|Cuando busques las señales,&lt;br&gt;detente en las cicatrices
441|40.4301705|-3.6068363|﻿CONSTANTINO BERTOLO|﻿SAN BLAS|Te pido perdón por&lt;br&gt;el daño que me hiciste.
742|40.4332126|-3.6012841|﻿Walter Cassara|﻿SAN BLAS|¿Quién amoneda sus pasos&lt;br&gt;en la oscuridad?
210|40.4296213|-3.6157331|﻿Alicia Ramos Álvarez|﻿SAN BLAS|Sonreír es mi idioma favorito.
144|40.4281064|-3.6152571|﻿Chaman|﻿SAN BLAS|Sin pensamiento crítico&lt;br&gt;somos teatro
1034|40.4245148|-3.6157894|﻿LuaraMB|﻿SAN BLAS|Desenchufémonos para volver a conectar :)!
442|40.4324368|-3.6116535|﻿Patricia Alonso|﻿HELLÍN|Escribo porque con las manos&lt;br&gt;atadas a la espalda no se puede vivir
935|40.4296316|-3.6108514|﻿Pilar Cano Quevedo|﻿SAN BLAS|Si tienes que dormir sobre este asfalto,&lt;br&gt;quiero ser tu techo.
865|40.4343906|-3.7336189|﻿Ana Pérez Cañamares|﻿CIUDAD UNIVERSITARIA|Celebrad una fiesta&lt;br&gt;por cada trinchera.
743|40.4315824|-3.7321651|﻿Phx|﻿MONCLOA-ÁRAVACA|Felicidades, no estás mirando el móvil.
902|40.4342731|-3.718703|﻿Víctor Manuel|﻿MONCLOA|He cortado estas flores para dejarlas&lt;br&gt;allá donde haya gente mal enterrada
1055|40.4325757|-3.725021|﻿Lena Carrilero|﻿MONCLOA-ARAVACA|De qué sirve tener tantos pájaros en la cabeza&lt;br&gt;si ninguno sabe volar
1147|40.4327502|-3.7179158|﻿José Fernando Viera Pérez|﻿MONCLOA ARAVACA|Cuna de gris natural, equidistante de todo lugar,&lt;br&gt;come necios y vomita lobos
228|40.4312588|-3.7221417|﻿Ernesto Pérez Zúñiga|﻿ARGÜELLES|Aúlla el perro de tu nombre
443|40.4320101|-3.7167987|﻿Anna Lorente|﻿CHAMBERÍ|Juntas deshacemos inviernos
271|40.4303998|-3.7159847|﻿Alekxandra TazGar|﻿CENTRO|Darte la mano es viajar sin billete.
102|40.4302114|-3.7172573|﻿Marina Oroza|﻿ARGÜELLES|Al corazón de piedra&lt;br&gt;le brota un tallo
70|40.4296622|-3.7195238|﻿Juan Carlevaris García|﻿MONCLOA-ARAVACA|Leer es el camino.
272|40.4298684|-3.7210152|﻿Lúa Mosquetera|﻿MONCLOA-ARAVACA|Quiero ser la razón de tus ojeras
996|40.4286935|-3.721699|﻿Juanito Makandé|﻿ARGÜELLES|La mayor de las guerras&lt;br&gt;ocurre dentro de nosotros
152|40.4291516|-3.7149642|﻿NEA THEA|﻿MONCLOA-ARAVACA|Por tener las manos limpias&lt;br&gt;he pisado demasiadas hormigas
903|40.4279762|-3.714496|﻿Sara Torres|﻿ARGÜELLES C|En la tristeza puede medrar la vida&lt;br&gt;Un fruto de invierno. En el miedo no.
118|40.426914|-3.7134306|﻿Lage|﻿CENTRO|Pasemos de vernos a mirarnos.
936|40.4260866|-3.7132079|﻿Yolanda Castaño|﻿PRINCESA|NO POEMA, AS PALABRAS AMPLÍAN&lt;br&gt;O SEU CÍRCULO DE AMIZADES
627|40.4268732|-3.719886|﻿Elena Rojas García|﻿MONCLOA-ARAVACA|Rindamos culto a la Madre Letra
1082|40.4248926|-3.7160316|﻿Michelle Roche|﻿ARGÜELLES|Nadie es un candidato tan popular para el agravio&lt;br&gt;como una víctima
997|40.4229886|-3.7145618|﻿Juancho Marqués|﻿ARGÜELLES|Mi cabeza es un pedazo de terreno sin bandera:&lt;br&gt;cualquiera lo habita, nada lo gobierna
444|40.4236929|-3.7109622|﻿Violet La Velvet|﻿CENTRO|Al igual que el amor, la poesía entra&lt;br&gt;por mis ojos y gotea por mis manos
1096|40.4222371|-3.7126521|﻿María Martínez Bautista|﻿UNIVERSIDAD|La tristeza es vulgar si no es inmensa&lt;br&gt;y esconde muchas veces un placer venenoso
445|40.4218885|-3.7129444|﻿Sara Blanco|﻿CENTRO|Algo está roto si el odio une tanto.
1035|40.4206352|-3.7153369|﻿Campe|﻿MONCLOA-ARAVACA|Cada persona hace diferentes las mismas calles
628|40.4197174|-3.7202836|﻿Vetusta Morla|﻿PRINCIPE PÍO|Deja el equipaje en la ribera,&lt;br&gt;para verte como quieres que te vea
975|40.4207128|-3.7202937|﻿José Manuel Jiménez Juidías|﻿MONCLOA-ARAVACA|Vivir es una forma de derrotar a los relojes
904|40.4222207|-3.7221779|﻿Olga Muñoz Carrasco|﻿PRÍNCIPE PÍO|cada palabra una ceniza blanca&lt;br&gt;un agujero un punzón
629|40.423498|-3.7237457|﻿Maite López Las Heras|﻿MONCLOA-ARAVACA|Pasar a cada paso sin pensar&lt;br&gt;es pisar sin peso.
446|40.4254152|-3.7262615|﻿Javier Bozalongo|﻿MANZANARES|Esa ciudad existe,&lt;br&gt;pero tal vez no es está
744|40.4264291|-3.7271144|﻿Alexpa|﻿MONCLOA-ARAVACA|Me cegó tu luz y empecé a ver
273|40.4389533|-3.7085938|﻿Blanca Torres Martín-Moré|﻿CHAMBERÍ|Ella bailaba sobre los minutos&lt;br&gt;sin posarse en ninguno.
211|40.438539|-3.7042835|﻿Carmen Boza|﻿CANAL|-&nbsp;El sermón del predicador&lt;br&gt;es la oración del necio
447|40.4385572|-3.700055|﻿Lara Quijada Segovia|﻿CHAMBERÍ|Todo es posible,&lt;br&gt;hasta volar una cometa sin aire.
448|40.4365679|-3.6995507|﻿María Ruiz García|﻿CHAMBERÍ|África está en tus pasos&lt;br&gt;y también entre los madrileños
274|40.4349157|-3.6991525|﻿Irene X|﻿IGLESIA|Qué molesto cualquier sonido&lt;br&gt;cuando echo de menos tu risa
275|40.4333735|-3.6981601|﻿chao|﻿CHAMBERÍ|les dije que estaba loco por ella&lt;br&gt;y me encerraron
276|40.4322663|-3.6974077|﻿Cristina García-Sanfrechoso Moreta|﻿CHAMBERÍ|Vivo entre las ruinas de tu caos.
1036|40.4276996|-3.6963738|﻿Chus Tellez|﻿CENTRO|Maletas perdidas en Atocha&lt;br&gt;Besos perdidos en la Latina y pasos a la deriva...
951|40.4266001|-3.6966749|﻿Oscar Espirita|﻿ALONSO MARTÍNEZ|Las gacelas permanecen preciosas&lt;br&gt;pese al asedio constante de los leones
449|40.4261157|-3.6971194|﻿Rulo|﻿ALONSO MARTÍNEZ|No quiero ningún gramo&lt;br&gt;que no sea de tu cuerpo
450|40.4226077|-3.6992677|﻿Alejandro Pose Rosende|﻿CENTRO|Ceci n\'est pas un zèbre
145|40.4209548|-3.7006036|﻿Blon|﻿CENTRO|Me quiere, no me hiere.&lt;br&gt;Me hiere, no me quiere.
61|40.4201125|-3.7010729|﻿Cristina Bergoglio|﻿CENTRO|Que la ciudad sea contigo.
1110|40.4199553|-3.7021647|﻿Leiva|﻿GRAN VÍA|El universo en llamas la lluvia en los zapatos
1157|40.4206127|-3.7062926|﻿LUIS MIGUEL SANCHEZ|﻿CENTRO|Una gota de lluvia no distingue el color de piel donde resbala
1154|40.4203574|-3.7052291|﻿Ignacio Vleming|﻿GRAN VÍA|no hay naturaleza menos salvaje que este jardín asfaltado.
277|40.4214358|-3.7080171|﻿Lluis Mosquera|﻿CENTRO|Esta guerra se lucha bailando.
1114|40.4225464|-3.7093342|﻿Rodrigo Cortés|﻿CENTRO|No practiques la ironía&lt;br&gt;si tienes la tentación de aclararla
176|40.4376285|-3.7111634|﻿Beatriz Pizarro Serrano|﻿CHAMBERÍ|Volver a empezar...como si todo.
1075|40.4367547|-3.717995|﻿Maria Jesus Silva Garcia|﻿GAZTAMBIDE|hay una cabeza sin boca conectada&lt;br&gt;a un corazón que pisamos cada día cada vida
1076|40.4356605|-3.7183624|﻿Estelle Talavera Baudet|﻿MONCLOA|Tus pies, sístole y diástole,&lt;br&gt;entre las vértebras del corazón de madroño.
1037|40.4343539|-3.7166512|﻿Oscar Espirita|﻿MONCLOA|¿Cómo pueden romperse las cosas&lt;br&gt;que nos unen?
334|40.4353563|-3.7132448|﻿Óscar de la Muñoza Sáez|﻿CHAMBERÍ|No sé lo que somos,&lt;br&gt;pero me gusta que lo seamos.
866|40.435191|-3.7115551|﻿Francisco Arturo Calderón Alcalá|﻿CHAMBERÍ|Quiero habitarte,&lt;br&gt;esconderme en tus rincones.
451|40.4350072|-3.7084946|﻿Ajo|﻿TRAFALGAR|Todo el mundo tiene nada que decir
452|40.4349418|-3.7044846|﻿Sergioab77|﻿CHAMBERÍ|No eras para tanto, eras para siempre
453|40.4367526|-3.7026125|﻿María José Villar Sánchez|﻿CHAMBERÍ|Verde que te cruzo en verde
745|40.4348908|-3.7020372|﻿José Chacón|﻿CHAMBERÍ|Con el alma en la mirada&lt;br&gt;y la pregunta en la frente
278|40.4319069|-3.7133682|﻿Agus Calero|﻿GAZTAMBIDE|La presencia de tus pasos&lt;br&gt;es el comienzo de mi ausencia
746|40.4330431|-3.7115363|﻿Ron Israel|﻿CHAMBERÍ|Soy un desastre&lt;br&gt;y es lo mejor que tengo para ofrecer.
279|40.4341436|-3.7103776|﻿José María Franco Pérez|﻿CHAMBERÍ|Oigo los pies descalzos del silencio
747|40.4327583|-3.7088245|﻿Alberto Rivas Rodríguez|﻿ARAPILES|Poema es el brote&lt;br&gt;más verde del silencio.
454|40.4334433|-3.7055093|﻿Carlos Salamero Platas|﻿CHAMBERÍ|El pensamiento:&lt;br&gt;una nube se enreda en la cabeza
905|40.43152|-3.7053993|﻿Arturo Andreu Villalba|﻿CHAMBERÍ|Partitura de huellas, canción de pasos
1111|40.4331003|-3.7043936|﻿Pablo Morante|﻿QUEVEDO|Siempre hay un momento para morir de nuevo
1038|40.4314915|-3.7033313|﻿alvarudo|﻿CHAMBERÍ|Ojala no acabase nunca la primera vez de algo.
748|40.4300869|-3.7027064|﻿Sol Aguirre|﻿OLAVIDE|Camina descalzo, de pies y de sesera
455|40.4308382|-3.6999249|﻿Xoel López|﻿LUCHANA|Del lodo crecen las flores más altas
749|40.4305049|-3.7141199|﻿Indi|﻿CHAMBERÍ|Quiero ser libre, no valiente
937|40.430122|-3.7120876|﻿Diego Álvarez Miguel|﻿CHAMBERÍ ©|Ni muy feliz ni muy triste,&lt;br&gt;sencillamente cansado.
868|40.4301074|-3.7091088|﻿Oscar Aguilar|﻿CHAMBERÍ|Fortunately, time cures everything…&lt;br&gt;even youth
952|40.4297673|-3.7063262|﻿Charlie HB|﻿TRAFALGAR|Aquí cualquiera se cree dios&lt;br&gt;pero ni Dios es para tanto
456|40.4291793|-3.7015731|﻿Ana hache|﻿CHAMBERÍ|La última y nos vamos.
976|40.428212|-3.6994449|﻿Natos &amp; Waor|﻿TRIBUNAL|Si morimos podremos decir que fue divertido
457|40.4281942|-3.6977336|﻿Jordi Doce|﻿CENTRO|Decir lo justo&lt;br&gt;fue siempre quedarse corto
124|40.4295488|-3.7125066|﻿Álvaro Sanz|﻿CENTRO|Qué guapa estás con alas.
750|40.4288628|-3.709654|﻿Jorge Ruiz Lara|﻿CENTRO|Palabras, mensaxes e rimas&lt;br&gt;só morren, se morren as nosas linguas.
987|40.4288587|-3.706204|﻿Rayden|﻿SAN BERNARDO|Te comería a versos
280|40.4285377|-3.7021276|﻿Debora pol|﻿CENTRO|El sueño es una realidad sin piel.
751|40.4256807|-3.709263|﻿Accidents Polipoètics|﻿UNIVERSIDAD (C)|El último mono fue la primera persona
177|40.4243484|-3.7091611|﻿Martin Gil|﻿CENTRO|Te quiero como a un músico:&lt;br&gt;a Mi, La, Do.
1067|40.4254082|-3.7074459|﻿Pascual Cantero|﻿NOVICIADO|Llegué hasta ti, iba buscando un sueño&lt;br&gt;y me perdí por bares y por calles de Madrid.
458|40.4242683|-3.7073238|﻿Alejandra Martínez de Miguel|﻿MINISTERIO DE JUSTICIA|Que no se te olvide: esta manada&lt;br&gt;aúlla más fuerte que la vuestra
1121|40.4230804|-3.7074419|﻿Andrés Calamaro|﻿SAN BERNARDO|La vida es una cárcel con las puertas abiertas
459|40.4270105|-3.6989003|﻿Jorge Ferradás González|﻿CENTRO|Somos diferentes versos&lt;br&gt;de la misma poesía.
229|40.426134|-3.7011588|﻿Benjamín Prado|﻿TRIBUNAL|El que derriba un puente&lt;br&gt;construye un precipicio
162|40.4249099|-3.7006901|﻿Fangoria|﻿TRIBUNAL|No quiero más dramas en mi vida,&lt;br&gt;escaparé como Dorita rumbo a Oz
928|40.438294|-3.6979964|﻿MartinBaroja|﻿ALONSO CANO|El eco mantiene ondas sonoras de voces&lt;br&gt;perdidas entre jirones de niebla
752|40.438149|-3.694692|﻿Mario Tascón|﻿ALMAGRO|En el cristal del móvil, dentro&lt;br&gt;de un píxel, hay un poema.
1039|40.4379671|-3.6915431|﻿Valkirya|﻿CHAMBERÍ|No vivas deprisa todo lo que puedas disfrutar&lt;br&gt;lentamente
1083|40.4373875|-3.6862375|﻿Daniel Velázquez|﻿CASTELLANA|Muchos están dormidos, consumando,&lt;br&gt;consumiendo, muriendo creyendo estar viviendo
1098|40.4375244|-3.6828366|﻿Sergio Espinosa|﻿AV. AMÉRICA|aprendimos a cazar pero nunca&lt;br&gt;a recibir la flecha en nuestro vientre
906|40.4373139|-3.6788756|﻿RAFAEL CAMARASA BRAVO|﻿LISTA|La muerte para un detective de sí mismo&lt;br&gt;es saber todo del hombre al que sigue.
1152|40.4376774|-3.6772025|﻿Pedro César Alcubilla Verde|﻿AV. DE AMÉRICA|Cómo saber de dónde vengo si mis huellas están sepultadas&lt;br&gt;bajo el nuevo asfalto
929|40.4360482|-3.6831759|﻿Monfra|﻿SALAMANCA|A veces me descuido, Y soy feliz.
460|40.4351204|-3.6949842|﻿Belén Berlín|﻿ALMAGRO|Te voy a arrojar mi corazón&lt;br&gt;como una granada de mano
1097|40.4352165|-3.6883458|﻿LUIS AGUILAR|﻿CASTELLANA|Envejecer debería ser como Octubre:&lt;br&gt;tierno diluirse de prominencias y oquedades
1122|40.4349419|-3.6864522|﻿Ajo|﻿SALAMANCA|Viven por encima de nuestras pasividades
461|40.4351388|-3.6844379|﻿Dany Faccio|﻿SALAMANCA|No es fácil encontrar a alguien&lt;br&gt;que te complete las canciones.
930|40.4349153|-3.6794785|﻿MSG|﻿SALAMANCA|Queda mucho por sentir
71|40.4346008|-3.675187|﻿El Drogas|﻿SALAMANCA|Ser esa pausa profunda,&lt;br&gt;ser tu letra más pequeña.
998|40.4328798|-3.6951237|﻿Ignacio Vleming|﻿CHAMBERÍ (C)|Aristas y verticales trazan&lt;br&gt;la geometría del desahucio.
335|40.4332921|-3.6911596|﻿itziar Mínguez Arnáiz|﻿RUBÉN DARIO|Las frases hechas&lt;br&gt;se deshacen viviendo.
163|40.4330513|-3.688775|﻿Antonio Remache|﻿ALMAGRO|El alma no tiene color
1010|40.4326349|-3.6834669|﻿Yamidich|﻿SALAMANCA|Soy origen y descendencia, soy luz,&lt;br&gt;sombra y herencia, soy mujer soy resiliencia
336|40.4324296|-3.6794597|﻿Andrea Aguirre|﻿SALAMANCA|Tendremos agrietado el corazón&lt;br&gt;de llamarnos a pedradas.
630|40.4322531|-3.6751924|﻿Hijón|﻿SALAMANCA|No me soporto sin ti
1134|40.4328675|-3.6726093|﻿Yolanda Castaño|﻿DIEGO DE LEÓN (C)|Se a nosa mente fai da cidade selva,&lt;br&gt;calbaguemos dacabalo de cebras prodixiosas
191|40.431907|-3.6920044|﻿Ramoncín|﻿ALMAGRO|Camina alegre entre la gente&lt;br&gt;por calles vivas que te ven pasar
1127|40.4318171|-3.6868827|﻿María Antonia Ortega|﻿CASTELLANA|Los poetas y la muerte se parecen&lt;br&gt;en que restituyen la igualdad
462|40.4310669|-3.6753693|﻿Cono de Medicie|﻿SALAMANCA|Somos simples marionetas de cartón,&lt;br&gt;en este magnífico decorado.
103|40.4306749|-3.6888662|﻿Darmo|﻿SALAMANCA|Por dónde empiezo&lt;br&gt;si no recuerdo el comienzo
999|40.4301296|-3.6834548|﻿Carlos Bueno-León|﻿SALAMANCA|Hay días que la vida te hace sentir&lt;br&gt;que merece la pena decir lo que ibas a decir
463|40.4302278|-3.6803689|﻿Papayaposits|﻿SALAMANCA|Perderme en las curvas de tus calles
464|40.4298704|-3.6766326|﻿Rapsusklei|﻿SALAMANCA|Nadie es dueño de su última mañana
337|40.4297173|-3.6735829|﻿María Sotomayor Caravaca|﻿SALAMANCA|Ella es un corazón ardiendo&lt;br&gt;en una habitación sin llave.
281|40.4299694|-3.670296|﻿Robe Iniesta|﻿GUINDALERA|Si te vas me quedo&lt;br&gt;en esta calle sin salida
465|40.4293355|-3.693737|﻿Francisco Cumpian|﻿ALMAGRO (C)|En la casa del vino&lt;br&gt;descansamos del tiempo
1040|40.4292211|-3.6897942|﻿FlorKa|﻿CHAMBERÍ|Pensarte es como tomar prestada una melodía
1128|40.4294212|-3.6872247|﻿Eduardo Rezzano|﻿SALAMANCA|Quise poner las cosas en su lugar,&lt;br&gt;pero las cosas hablaban y me confundían.
938|40.4274345|-3.6754365|﻿Dani Aguilera|﻿SALAMANCA|Hemos ganado mucho perdiéndolo todo.
192|40.4282493|-3.6935949|﻿Esther Bendahan|﻿ALMAGRO|Caminar sobre fuego incendiando,&lt;br&gt;así es el hombre
1041|40.428139|-3.6897513|﻿Lilith y tú|﻿CHAMBERÍ|Zure taupadak gure ingurunea zabaltzen du
631|40.427647|-3.6797708|﻿Patricia Rezai|﻿SALAMANCA|She blooms a heart&lt;br&gt;Endangered and wild
931|40.4271775|-3.6704154|﻿juanlumora|﻿SALAMANCA|Un punto final es un horizonte de perfil.
632|40.4276582|-3.669423|﻿Antonio vega|﻿MANUEL BECERRA|Silencio, brisa y cordura&lt;br&gt;dan aliento a mi locura
1131|40.426671|-3.6877122|﻿ALBERTO Prieto Román|﻿SALAMANCA|Cambiar fronteras por pasos de peatones&lt;br&gt;y que la vida sea la preferencia.
633|40.4262259|-3.683998|﻿Santas|﻿SALAMANCA|Soy una cebra cubista
338|40.4260166|-3.6757328|﻿Clara C Scribá|﻿SALAMANCA|Y otra vez la sensación de que son&lt;br&gt;los pasos los que me dan a mí.
339|40.4266669|-3.6940341|﻿BUNBURY|﻿ALONSO MARTÍNEZ|Teorías como maniobras&lt;br&gt;De despiste o de superstición
634|40.4261538|-3.6925616|﻿Niño de Elche|﻿ALONSO MARTÍNEZ|Escuchar es&lt;br&gt;el acto más revolucionario.&nbsp;
1000|40.4252387|-3.6912172|﻿Mario Vaillo de Mingo|﻿CENTRO|Quizá el secreto de la vida tan solo consista&lt;br&gt;En tener un lugar al que regresar
981|40.4257287|-3.6905565|﻿Elvira Sastre|﻿COLÓN|Mi única bandera es una puerta abierta
1135|40.4250946|-3.6877531|﻿Alejo Stivel|﻿SALAMANCA|Pregunté a los cuatro vientos ¿cuál será la gran verdad?&lt;br&gt;Y solo encontré más preguntas
135|40.4252458|-3.6865031|﻿Cecilia Domínguez|﻿SALAMANCA|El mundo nos fue dado&lt;br&gt;en un primer latido sin memoria
466|40.4252376|-3.6826167|﻿L\'Arlesienne|﻿SALAMANCA|Aime très fort aujourd\'hui si tu peux,&lt;br&gt;n\'attends pas à deux mains
1073|40.4251642|-3.6802858|﻿Manonsi|﻿SALAMANCA|Perdí mis sueños por tus calles.&lt;br&gt;Allí seguirán, dando de comer a los gorriones.
467|40.4248334|-3.6785424|﻿Álvaro Hernando Freile|﻿SALAMANCA|El olvido escribe todos&lt;br&gt;sus versos en agua.
1155|40.4248578|-3.6750529|﻿Su|﻿SALAMANCA|Y con él aprendió que uno nunca es demasiado adulto para seguir siendo niño
1005|40.4254939|-3.6743971|﻿Alberto Guirao|﻿SALAMANCA|Dudarás: ¿Qué razón en tocar sus lunares?&lt;br&gt;Pensará: Si lloro, diré \
193|40.4245322|-3.6724926|﻿Claudia del Pozo Monteagudo|﻿SALAMANCA|Acabamos siendo solo sentimientos&lt;br&gt;escondidos en personas
1068|40.4246435|-3.6710523|﻿Julia Navas Moreno|﻿SALAMANCA|Tienes miedo de mí, de tu pequeñez, de ti mismo&lt;br&gt;pero es a mí a quien cercenas
468|40.4246445|-3.6954323|﻿Luis Felipe Comendador Sánchez|﻿CENTRO|Solo tu colchón&lt;br&gt;conoce el peso de tus sueños
469|40.4237573|-3.6942118|﻿Marta Massó|﻿CENTRO|Nunca es tarde para la primavera
470|40.4231999|-3.6919359|﻿C. TANGANA|﻿RECOLETOS|Desconocido, superposición&lt;br&gt;de estados hasta que miro
1132|40.422668|-3.6884089|﻿Colina|﻿SALAMANCA|Llegó, defendió, vivió y se quedó en Madrid siempre.
915|40.4222003|-3.684289|﻿Carmen Boza|﻿SALAMANCA|El ego es la epidemia&lt;br&gt;de nuestra bohemia sociedad
635|40.4228139|-3.6799022|﻿Debares|﻿SALAMANCA|Me hierve la sangre, infusión de mí.
340|40.4238982|-3.677507|﻿Andrés Soler Torres|﻿SALAMANCA|Ets la dolçor que li falta al mar
369|40.4240819|-3.675887|﻿Marwan|﻿SALAMANCA|Nadie sale ileso&lt;br&gt;de una buena canción
1011|40.4231702|-3.6728252|﻿AmeDuv Poesía|﻿SALAMANCA|En memoria de las auténticas cebras,&lt;br&gt;las que en el Mioceno galopaban por Madrid
73|40.4225832|-3.6956307|﻿Rodrigo Cortés|﻿CENTRO|Vivir no es durar
869|40.4219634|-3.6955556|﻿Mario Suárez|﻿CHUECA|Ciudad, déjame jugar con tus pasos.&lt;br&gt;Madrid, déjame cruzar valiente
282|40.4218276|-3.6921412|﻿Gloria Morales Jiménez|﻿CENTRO|Los gritos no saben nadar.&lt;br&gt;Por eso los ahogamos.
370|40.4221267|-3.6913016|﻿Luka Karnstein|﻿RECOLETOS|Parecía un mar de soles.&lt;br&gt;Un lago de monedas impecables
1129|40.4213397|-3.6884519|﻿Mar Valdecantos|﻿SALAMANCA|No olvidemos que&lt;br&gt;bajo la ciudad late con fuerza la tierra
178|40.419607|-3.6996031|﻿Escandar Algeet|﻿GRANVÍA|Ser valiente en un mundo&lt;br&gt;de hombres, es ser mujer
1143|40.4190027|-3.6968324|﻿Ismael Ramos|﻿GRAN VÍA|Entón escribir convértese nun acto&lt;br&gt;de resistencia contra todo. Nun acto do corpo
